year,iso3_country,sector,subsector,asset_type,co2e_100yr,activity,capacity,continent_ct
2021,COD,manufacturing,cement,Dry,641796,792984.0,40200000.0,Africa
2021,DOM,manufacturing,cement,Unspecified,678096,792000.0,31200000.0,North America
2021,MMR,manufacturing,cement,Wet,790855,790822.0,25400004.0,Asia
2021,CHL,manufacturing,cement,Dry,638665,783790.0,47160000.0,South America
2021,SLV,manufacturing,cement,Dry,644472,756000.0,40800000.0,North America
2021,URY,manufacturing,cement,Dry,606244,744000.0,20361600.0,South America
2021,TKM,manufacturing,cement,Unspecified,602364,723000.0,23400000.0,Asia
2021,LKA,manufacturing,cement,Dry,553346,666845.0,19080000.0,Asia
2021,MKD,manufacturing,cement,Dry,520814,655000.0,22680000.0,Europe
2021,CUB,manufacturing,cement,Dry,549297,644355.0,31320000.0,North America
2021,BEN,manufacturing,cement,Dry,514746,636000.0,27600000.0,Africa
2021,KAZ,manufacturing,cement,Unspecified,515064,626172.0,18000000.0,Asia
2021,NZL,manufacturing,cement,Dry,515844,621648.0,10800000.0,Oceania
2021,TGO,manufacturing,cement,Dry,499224,616824.0,27999996.0,Africa
2021,BIH,manufacturing,cement,Dry,478227,601440.0,14400000.0,Europe
2021,JAM,manufacturing,cement,Dry,511488,600000.0,24720000.0,North America
2021,ARG,manufacturing,cement,Unspecified,486501,594855.0,20652000.0,South America
2021,BLR,manufacturing,cement,Dry,475636,580598.0,34800000.0,Europe
2021,COG,manufacturing,cement,Dry,437052,540000.0,15759996.0,Africa
2021,GEO,manufacturing,cement,Dry,413157,519606.0,13080000.0,Asia
2021,LUX,manufacturing,cement,Dry,405519,510000.0,16920000.0,Europe
2021,TTO,manufacturing,cement,Dry,410676,504000.0,22132560.0,North America
2021,NOR,manufacturing,cement,Unspecified,399059,499954.0,6000000.0,Europe
2021,HRV,manufacturing,cement,Unspecified,378400,474064.0,8000004.0,Europe
2021,KGZ,manufacturing,cement,Unspecified,360287,438008.0,9954000.0,Asia
2021,BLR,manufacturing,cement,Wet,425009,429682.0,21600000.0,Europe
2021,RWA,manufacturing,cement,Dry,331831,410000.0,9000000.0,Africa
2021,GAB,manufacturing,cement,Wet,396912,408000.0,8280000.0,Africa
2021,CUB,manufacturing,cement,Unspecified,303937,354994.0,10530000.0,North America
2021,ESP,manufacturing,cement,Unspecified,280641,352919.0,18890880.0,Europe
2021,ARM,manufacturing,cement,Wet,348668,352500.0,14400000.0,Asia
2021,ARM,manufacturing,cement,Dry,288777,352500.0,14400000.0,Asia
2021,AGO,manufacturing,cement,Unspecified,259560,319428.0,14400000.0,Africa
2021,ITA,manufacturing,cement,Wet,306298,305099.0,9600000.0,Europe
2021,GHA,manufacturing,cement,Dry,242808,300000.0,3600000.0,Africa
2021,ZMB,manufacturing,cement,Unspecified,241117,296736.0,14304000.0,Africa
2021,NOR,manufacturing,cement,Dry,209363,263308.0,6000000.0,Europe
2021,MWI,manufacturing,cement,Dry,194244,240000.0,12720000.0,Africa
2021,AUS,manufacturing,cement,Unspecified,187553,225115.0,8400000.0,Oceania
2021,NER,manufacturing,cement,Dry,165108,204000.0,15720000.0,Africa
2021,ERI,manufacturing,cement,Dry,165096,204000.0,4740000.0,Africa
2021,TCD,manufacturing,cement,Dry,161868,200004.0,2400000.0,Africa
2021,VEN,manufacturing,cement,Unspecified,146784,179472.0,8520000.0,South America
2021,COL,manufacturing,cement,Unspecified,131408,160678.0,2520000.0,South America
2021,FRA,manufacturing,cement,Wet,153920,158156.0,9840000.0,Europe
2021,HTI,manufacturing,cement,Wet,149940,144000.0,7200000.0,North America
2021,DJI,manufacturing,cement,Dry,116544,144000.0,2880000.0,Africa
2021,CHL,manufacturing,cement,Unspecified,115830,141625.0,10152000.0,South America
2021,EST,manufacturing,cement,Wet,132219,139000.0,9000000.0,Europe
2021,DZA,manufacturing,cement,Wet,125245,135839.0,5400000.0,Africa
2021,BRB,manufacturing,cement,Dry,112524,132000.0,11400000.0,North America
2021,CUB,manufacturing,cement,Wet,126371,121366.0,3600000.0,North America
2021,AUS,manufacturing,cement,Wet,111769,111766.0,3000000.0,Oceania
2021,NIC,manufacturing,cement,Wet,98640,94740.0,7200000.0,North America
2021,GTM,manufacturing,cement,Unspecified,80796,94368.0,2160000.0,North America
2021,COD,manufacturing,cement,Wet,69084,71016.0,3600000.0,Africa
2021,ALB,manufacturing,cement,Unspecified,54886,68764.0,3600000.0,Europe
2021,PER,manufacturing,cement,Unspecified,54487,66623.0,23940000.0,South America
2021,SYR,manufacturing,cement,Wet,42060,42780.0,4320000.0,Asia
2021,AFG,manufacturing,cement,Wet,24000,24000.0,4320000.0,Asia
2021,CHN,fossil-fuel-operations,coal-mining,Underground,911466139,2071008462.8289473,2636711837.3332796,Asia
2021,IND,fossil-fuel-operations,coal-mining,Surface,27867063,716903713.1719347,1000926763.7007987,Asia
2021,CHN,fossil-fuel-operations,coal-mining,Surface,53877525,713780662.8289473,860735846.0380199,Asia
2021,IDN,fossil-fuel-operations,coal-mining,Surface,23818779,615762312.9737909,859715144.1813774,Asia
2021,AUS,fossil-fuel-operations,coal-mining,Surface,52394210,406539636.3449954,567602587.4137231,Oceania
2021,USA,fossil-fuel-operations,coal-mining,Surface,17547013,375840000.0,551527009.662756,North America
2021,RUS,fossil-fuel-operations,coal-mining,Surface,30485237,356246874.6573044,497384829.75850064,Europe
2021,KAZ,fossil-fuel-operations,coal-mining,Surface,29443398,289174000.0,403739010.7602887,Asia
2021,USA,fossil-fuel-operations,coal-mining,Underground,82448365,241035824.0,328108337.6891405,North America
2021,DEU,fossil-fuel-operations,coal-mining,Surface,7460248,165300000.0,230788585.69122994,Europe
2021,ZAF,fossil-fuel-operations,coal-mining,Surface,13826723,135486094.8912862,189163001.94063956,Africa
2021,RUS,fossil-fuel-operations,coal-mining,Underground,37465478,95203007.15766548,132920552.78566036,Europe
2021,AUS,fossil-fuel-operations,coal-mining,Underground,25634359,83015991.04247443,115905282.28946456,Oceania
2021,POL,fossil-fuel-operations,coal-mining,Underground,27595162,70263000.0,98099808.81078579,Europe
2021,ZAF,fossil-fuel-operations,coal-mining,Underground & Surface,8503683,69458719.78401679,96976888.70463815,Africa
2021,CZE,fossil-fuel-operations,coal-mining,Surface,3759347,67200000.0,93823308.88354902,Europe
2021,ZAF,fossil-fuel-operations,coal-mining,Underground,11825496,65917000.0,92032009.69757292,Africa
2021,COL,fossil-fuel-operations,coal-mining,Surface,6691945,62750000.0,87610307.03039734,South America
2021,POL,fossil-fuel-operations,coal-mining,Surface,1988771,52610000.0,73453039.88636181,Europe
2021,CAN,fossil-fuel-operations,coal-mining,Surface,4333869,51580000.0,72014974.28889075,North America
2021,MNG,fossil-fuel-operations,coal-mining,Surface,4741415,45332585.13635605,63292457.40681721,Asia
2021,IND,fossil-fuel-operations,coal-mining,Underground,4570797,39391557.0,54997711.6043888,Asia
2021,AUS,fossil-fuel-operations,coal-mining,Underground & Surface,3723661,37936239.92800559,52965826.73579903,Oceania
2021,TUR,fossil-fuel-operations,coal-mining,Underground & Surface,921297,36650000.0,51170004.026518926,Asia
2021,SRB,fossil-fuel-operations,coal-mining,Surface,1404570,36000000.0,50262486.90190126,Europe
2021,TUR,fossil-fuel-operations,coal-mining,Surface,873835,34761915.129445486,48533897.32996547,Asia
2021,GRC,fossil-fuel-operations,coal-mining,Surface,869765,34600000.0,48307834.63349399,Europe
2021,BGR,fossil-fuel-operations,coal-mining,Surface,959192,32930000.0,45976213.71332246,Europe
2021,IDN,fossil-fuel-operations,coal-mining,Underground & Surface,2997988,27260000.0,38059872.02627301,Asia
2021,VNM,fossil-fuel-operations,coal-mining,Surface,3506499,27103000.0,37840671.73617305,Asia
2021,ROU,fossil-fuel-operations,coal-mining,Surface,556046,22120000.0,30883505.840834886,Europe
2021,UKR,fossil-fuel-operations,coal-mining,Underground,11066831,19332872.694168225,26992173.904632084,Europe
2021,VNM,fossil-fuel-operations,coal-mining,Underground,4709487,18888735.899207834,26372078.90909461,Asia
2021,PRK,fossil-fuel-operations,coal-mining,Underground,6305651,15001326.76169626,20944555.274191648,Asia
2021,PHL,fossil-fuel-operations,coal-mining,Surface,364497,14500000.0,20244612.779932454,Asia
2021,CHN,fossil-fuel-operations,coal-mining,Underground & Surface,1129006,14344500.0,16600000.0,Asia
2021,LAO,fossil-fuel-operations,coal-mining,Surface,359469,14300000.0,19965376.74158856,Asia
2021,THA,fossil-fuel-operations,coal-mining,Underground & Surface,1993735,14100000.0,19686140.70324466,Asia
2021,IND,fossil-fuel-operations,coal-mining,Underground & Surface,926169,14096923.237019341,19681844.987716448,Asia
2021,MOZ,fossil-fuel-operations,coal-mining,Surface,1173460,10670000.0,14897242.645646846,Africa
2021,KAZ,fossil-fuel-operations,coal-mining,Underground,3415444,9229231.870410074,12885670.722252667,Asia
2021,MEX,fossil-fuel-operations,coal-mining,Underground & Surface,960873,8737000.0,12198426.335053094,North America
2021,TUR,fossil-fuel-operations,coal-mining,Underground,1343502,8448871.97840168,11796147.698618196,Asia
2021,XKX,fossil-fuel-operations,coal-mining,Surface,203112,8080000.0,11281135.949093394,Europe
2021,MKD,fossil-fuel-operations,coal-mining,Surface,193309,7690000.0,10736625.674322797,Europe
2021,BIH,fossil-fuel-operations,coal-mining,Surface,190309,7570683.974801959,10570039.003386589,Europe
2021,VEN,fossil-fuel-operations,coal-mining,Surface,630162,5729919.424044772,8000000.0,South America
2021,HUN,fossil-fuel-operations,coal-mining,Surface,190732,5020000.0,7008824.562431787,Europe
2021,BIH,fossil-fuel-operations,coal-mining,Underground & Surface,608207,4770000.0,6659779.514501918,Europe
2021,UZB,fossil-fuel-operations,coal-mining,Surface,223725,4700000.0,6562046.901081554,Asia
2021,BRA,fossil-fuel-operations,coal-mining,Surface,177597,4027471.79841567,5623076.347656787,South America
2021,CZE,fossil-fuel-operations,coal-mining,Underground,1659089,4000000.0,5584720.7668779185,Europe
2021,PAK,fossil-fuel-operations,coal-mining,Surface,95523,3800000.0,5305484.728534022,Asia
2021,CAN,fossil-fuel-operations,coal-mining,Underground,1674172,3600000.0,5026248.690190126,North America
2021,SVN,fossil-fuel-operations,coal-mining,Underground,438339,3100000.0,4328158.594330386,Europe
2021,BIH,fossil-fuel-operations,coal-mining,Underground,389615,2755419.158243246,3847061.648623582,Europe
2021,NZL,fossil-fuel-operations,coal-mining,Surface,170081,2500000.0,3490450.4792986987,Oceania
2021,AFG,fossil-fuel-operations,coal-mining,Underground,613517,2090000.0,2918016.600693712,Asia
2021,ZWE,fossil-fuel-operations,coal-mining,Surface,160095,1890000.0,2638780.5623498163,Africa
2021,KGZ,fossil-fuel-operations,coal-mining,Surface,43236,1720000.0,2401429.9297575047,Asia
2021,BWA,fossil-fuel-operations,coal-mining,Underground,236137,1670000.0,2331620.920171531,Africa
2021,MYS,fossil-fuel-operations,coal-mining,Underground,226239,1600000.0,2233888.3067511674,Asia
2021,MNE,fossil-fuel-operations,coal-mining,Surface,37706,1500000.0,2094270.2875792193,Europe
